id,group_id,role,chosen,treat,cond,q1,q2,q3,q4,q5,q6,q7,q8,full_comp,invest_comp,tp_invest,tp_invest_perc,send,send_perc,return,return_perc,payoff,comments
insjvsgffxqekrd0,161,B,NA,Choice / Knowledge,H,c,c,c,2,c,c,1,c,0,0,NA,NA,0.3,100,NA,NA,0.36,
insjvsgftstckg30,162,B,NA,Random / Anonymous,P,c,c,c,c,2,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0.27,
insjvsgfnsrhcnd9,163,B,NA,Random / Anonymous,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.15,50,NA,NA,0.24,none
insjvsgfya0ucl4k,164,B,NA,Random / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,no comments
insjvsgf9zzi0t8v,165,B,NA,Choice / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.05,16.67,NA,NA,0.33,
insjvsgfkwo4fb7w,166,B,NA,Random / Anonymous,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0,
insjvsgf17f7xms7,167,B,NA,Random / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,no comments
insjvsgf7ga4k2f7,168,B,NA,Random / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,
insjvsgf8drlkl2k,169,B,NA,Choice / Knowledge,H,c,3,c,c,c,c,c,c,0,0,NA,NA,0.1,33.33,NA,NA,0.32,
insjvsgfuag8c7yf,170,B,NA,Random / Anonymous,H,c,c,c,1,c,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0,
insjvsgfg256mfhk,171,B,NA,Random / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.2,66.67,NA,NA,0.4,
insjvsgf2nrivzfb,172,B,NA,Random / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,Thanks
insjvsgfk5672mx2,173,B,NA,Choice / Knowledge,H,c,1,c,c,c,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0.45,
insjvsgf0k0bdbci,174,B,NA,Random / Anonymous,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.15,50,NA,NA,0.38,
insjvsgfgbfsmx7u,175,B,NA,Random / Anonymous,H,c,c,c,c,c,c,1,c,0,1,NA,NA,0,0,NA,NA,0.3,No comment.
insjvsgfvb80809z,176,B,NA,Random / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,
insjvsgfnzwso2n7,177,B,NA,Random / Anonymous,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.27,
insjvsgfrykngc5u,178,B,NA,Random / Knowledge,P,c,c,c,c,1,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0.45,yippee
insjvsgf2jsdbyet,179,B,NA,Choice / Knowledge,P,c,c,2,2,3,2,1,2,0,0,NA,NA,0.3,100,NA,NA,0.45,
insjvsgfa4i6lxpk,180,B,NA,Random / Anonymous,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0,
insjvsgf1sh185v0,181,B,NA,Random / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.15,50,NA,NA,0.38,
insjvsgfjy2nzdho,182,B,NA,Random / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.15,50,NA,NA,0.24,
insjvsgf8v1ssrqp,183,B,NA,Choice / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.2,66.67,NA,NA,0.34,everything was okay
insjvsgfragfl3rk,184,B,NA,Choice / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,
insjvsgffb8kml76,185,B,NA,Random / Anonymous,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.1,33.33,NA,NA,0.23,liked it
insjvsgf7onvnkpr,186,B,NA,Random / Anonymous,H,c,c,1,c,c,3,1,2,0,0,NA,NA,0.06,20,NA,NA,0.31,
insjvsgfv7l33qlj,187,B,NA,Choice / Knowledge,P,c,c,c,1,c,c,c,c,0,0,NA,NA,0.2,66.67,NA,NA,0.4,thank you
insjvsgfsk7pvs0i,188,B,NA,Random / Anonymous,H,c,c,c,c,c,c,2,c,0,1,NA,NA,0.15,50,NA,NA,0.24,
insjvsgfpyt3s54x,189,B,NA,Random / Knowledge,H,c,3,c,c,c,c,c,c,0,0,NA,NA,0,0,NA,NA,0.3,
insjvsgf169pp1uh,190,B,NA,Choice / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.15,50,NA,NA,0.38,"In the equation above, you state the fraction returned (.5) is multiplied by the amount received by player 3 (.15 x 3).  In actuality I received back .5 times the amount sent to player 3 (15)"
insjvsgfnriet2oh,191,B,NA,Random / Anonymous,H,c,c,c,c,c,c,2,c,0,1,NA,NA,0.1,33.33,NA,NA,0.35,
insjvsgflnndjp31,192,B,NA,Random / Knowledge,P,c,c,2,c,c,c,2,3,0,0,NA,NA,0.03,10,NA,NA,0.27,
insjvsgfdf4hxvhb,193,B,NA,Random / Anonymous,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.18,
insjvsgfay1w8vpp,194,B,NA,Random / Knowledge,P,c,c,c,1,1,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0.45,
insjvsgf4poi6oj7,195,B,NA,Random / Knowledge,H,2,1,2,3,c,c,2,3,0,0,NA,NA,0.04,13.33,NA,NA,0.26,
insjvsgfzjxespeh,196,B,NA,Choice / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,
insjvsgftfq1rgng,197,B,NA,Choice / Knowledge,H,c,c,c,1,c,c,2,c,0,0,NA,NA,0.3,100,NA,NA,0,
insjvsgff3zo5gxz,198,B,NA,Random / Anonymous,P,c,1,c,1,c,c,c,c,0,0,NA,NA,0.15,50,NA,NA,0.2,
insjvsgf0fuj4zcx,199,B,NA,Random / Anonymous,H,c,c,c,3,2,c,c,c,0,0,NA,NA,0,0,NA,NA,0.3,
insjvsgfq1gemw6f,200,B,NA,Choice / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
insjvsgf5nxqc198,201,B,NA,Random / Knowledge,P,c,c,c,c,c,c,2,c,0,1,NA,NA,0,0,NA,NA,0.3,none
insjvsgf73r44a4m,202,B,NA,Choice / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.15,50,NA,NA,0.15,
insjvsgfx9i3z93o,203,B,NA,Choice / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,
insjvsgfyfrtqhzf,204,B,NA,Random / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.27,Thanks.
insjvsgfwmycu4xz,205,B,NA,Choice / Knowledge,P,c,c,2,c,c,c,c,c,0,0,NA,NA,0,0,NA,NA,0.3,
insjvsgf1hrblo3l,206,B,NA,Choice / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.9,
insjvsgf4mtrj0mu,207,B,NA,Random / Anonymous,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0,
insjvsgf8hbp14jo,208,B,NA,Random / Anonymous,H,c,c,1,1,c,c,c,c,0,0,NA,NA,0.15,50,NA,NA,0.15,
insjvsgfw1i0xd3v,209,B,NA,Random / Knowledge,H,c,3,c,c,c,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0.45,Fun and a little different!
insjvsgfh4wjwr72,210,B,NA,Choice / Knowledge,P,c,c,c,c,c,3,c,c,0,1,NA,NA,0,0,NA,NA,0.3,
insjvsgf6fek42fm,211,B,NA,Random / Anonymous,P,c,c,c,c,c,c,1,c,0,1,NA,NA,0.3,100,NA,NA,0,That was mean :(
insjvsgfyiao26k4,212,B,NA,Random / Anonymous,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.1,33.33,NA,NA,0.35,
insjvsgf63my1dvw,213,B,NA,Choice / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
insjvsgfy37buy8m,214,B,NA,Choice / Knowledge,H,c,1,c,c,c,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0.54,
insjvsgf0bt3lwwm,215,B,NA,Random / Anonymous,P,c,c,c,c,c,c,c,3,0,1,NA,NA,0.15,50,NA,NA,0.6,Nice!
insjvsgf387u1bkw,216,B,NA,Random / Anonymous,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.11,36.67,NA,NA,0.22,
insjvsgf6f7lfwy9,217,B,NA,Random / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.2,66.67,NA,NA,0.34,Thank you for the chance to participate. 
insjvsgfi3a0o6tx,218,B,NA,Choice / Knowledge,P,c,c,c,2,1,c,c,c,0,0,NA,NA,0.1,33.33,NA,NA,0.35,
insjvsgf620kwhmw,219,B,NA,Choice / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,Thank you
insjvsgfazifokm9,220,B,NA,Random / Anonymous,H,c,c,c,1,c,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0.09,
insjvsgfdhyfvg3j,221,B,NA,Random / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
insjvsgfczqosbdg,222,B,NA,Random / Knowledge,H,c,c,c,c,c,c,2,c,0,1,NA,NA,0,0,NA,NA,0.3,
insjvsgfgljczhqc,223,B,NA,Choice / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,Thank you!
insjvsgfw4bldil2,224,B,NA,Choice / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.15,50,NA,NA,0.38,
insjvsgfezkavcap,225,B,NA,Random / Anonymous,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,
insjvsgf3uaa0upb,226,B,NA,Random / Anonymous,H,c,c,c,1,c,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0.45,Nice! Thanks for the hit.
insjvsgfyvxd8jbq,227,B,NA,Random / Knowledge,P,c,c,c,c,1,c,c,c,0,0,NA,NA,0.15,50,NA,NA,0.15,
insjvsgf68trco8t,228,B,NA,Random / Knowledge,H,c,c,c,c,1,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0.45,
insjvsgfly29yh56,229,B,NA,Choice / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.1,33.33,NA,NA,0.35,
insjvsgfxdg0msq4,230,B,NA,Random / Anonymous,P,c,c,c,c,2,c,1,c,0,0,NA,NA,0,0,NA,NA,0.3,
insjvsgfu034irzr,231,B,NA,Random / Anonymous,H,c,c,1,c,c,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0.45,
insjvsgfyud71s8c,232,B,NA,Random / Knowledge,P,c,3,c,c,1,c,c,3,0,0,NA,NA,0.25,83.33,NA,NA,0.43,Interesting.
insjvsgfebxlz980,233,B,NA,Random / Knowledge,H,c,3,c,c,c,c,2,c,0,0,NA,NA,0,0,NA,NA,0.3,
insjvsgfg5c85ocb,234,B,NA,Choice / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.15,50,NA,NA,0.28,
insjvsgfkhe7sd96,235,B,NA,Random / Anonymous,P,c,3,c,c,c,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0.45,Thanks for the opportunity to participate; good luck with your research!
insjvsgfx9y4ist1,236,B,NA,Random / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0,Everything was good and worked well.
insjvsgflc2ngozk,237,B,NA,Random / Knowledge,H,c,c,1,c,c,c,c,c,0,0,NA,NA,0.15,50,NA,NA,0.38,
insjvsgfvh2phr9q,238,B,NA,Choice / Knowledge,H,c,1,c,c,c,c,c,c,0,0,NA,NA,0.2,66.67,NA,NA,0.4,
insjvsgfjl43pnf0,239,B,NA,Random / Knowledge,H,c,3,c,c,c,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0.45,
insjvsgf0dpqmfj4,240,B,NA,Choice / Knowledge,P,c,c,c,c,c,c,1,c,0,1,NA,NA,0.05,16.67,NA,NA,0.33,
insjvsgfo38999tm,241,B,NA,Random / Anonymous,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0,Thank you for this opportunity to participate in your study. Good luck with your research. 
insjvsgfg1y6pmv7,242,B,NA,Random / Anonymous,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.1,33.33,NA,NA,0.32,
insjvsgf5g7vx7hz,243,B,NA,Random / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0,
insjvsgflsbria75,244,B,NA,Random / Anonymous,P,c,c,c,c,c,2,c,2,0,1,NA,NA,0.3,100,NA,NA,0.45,
insjvsgfxzt81i01,245,B,NA,Random / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.27,
insjvsgf3vv2b2y3,246,B,NA,Random / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.27,
insjvsgfohtq2k4o,247,B,NA,Choice / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
insjvsgfj59xnafl,248,B,NA,Random / Anonymous,H,c,c,c,c,c,c,c,3,0,1,NA,NA,0.15,50,NA,NA,0.28,
insjvsgf3t3hhr8f,249,B,NA,Random / Knowledge,H,c,1,c,c,c,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0.45,
insjvsgf1ureve3d,250,B,NA,Choice / Knowledge,P,c,1,c,c,c,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0.45,
insjvsgfb37cezjl,251,B,NA,Choice / Knowledge,H,c,c,c,1,c,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0,
insjvsgfs71kszx0,252,B,NA,Random / Anonymous,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.15,50,NA,NA,0.38,
insjvsgf1w4hyqm2,253,B,NA,Random / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
insjvsgf93jx61lh,254,B,NA,Random / Knowledge,H,c,c,c,c,1,c,1,2,0,0,NA,NA,0,0,NA,NA,0.3,
insjvsgfjb1nklp5,255,B,NA,Choice / Knowledge,P,c,1,c,1,c,3,c,c,0,0,NA,NA,0.15,50,NA,NA,0.38,Interesting task! I liked the idea of this game.
insjvsgfhxgfjst5,256,B,NA,Choice / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.27,that was not very nice
insjvsgfyqe1ysjv,257,B,NA,Random / Anonymous,P,c,c,c,c,c,2,c,c,0,1,NA,NA,0.1,33.33,NA,NA,0.2,
insjvsgfutsbjn1e,258,B,NA,Random / Anonymous,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
insjvsgfw3cd4uy0,259,B,NA,Random / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.1,33.33,NA,NA,0.26,
insjvsgfurgfwz1k,260,B,NA,Choice / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,
insjvsgfltwig08t,261,B,NA,Random / Anonymous,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0,Boo! Just kidding. Thank you; live and learn.
insjvsgf0f6mlczn,262,B,NA,Random / Anonymous,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.2,66.67,NA,NA,0.16,
insjvsgfexbufhqb,263,B,NA,Random / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.1,33.33,NA,NA,0.35,
insjvsgfa9iuen99,264,B,NA,Random / Knowledge,H,c,3,c,c,c,2,c,3,0,0,NA,NA,0.3,100,NA,NA,0.45,That was fun thank you for the opportunity.
insjvsgfnjugjc6z,265,B,NA,Choice / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0,"I guess I am very gullible.  I foolishly believed that if I sent the .90 to player 3, player 3 would return 50% of that amount.  And we would both earn more.  But player 3 had a different perspective."
insjvsgfti2sz5sq,266,B,NA,Choice / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.2,66.67,NA,NA,0.16,
insjvsgf6om8ujsr,267,B,NA,Random / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.15,50,NA,NA,0.38,That was a fun game.
insjvsgfst3yb5gp,268,B,NA,Choice / Knowledge,P,c,3,c,1,c,c,c,c,0,0,NA,NA,0.1,33.33,NA,NA,0.35,I was trusting that he would return half :)
insjvsgfzmaos3t1,269,B,NA,Choice / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,thank you!
yf55bv4z2x8xtrlr,270,B,NA,Random / Anonymous,P,2,c,c,c,2,2,c,2,0,0,NA,NA,0.15,50,NA,NA,0.38,
3o3rqdqpi4z58hzi,271,B,NA,Random / Anonymous,H,c,c,1,c,c,c,1,c,0,0,NA,NA,0.2,66.67,NA,NA,0.1,
3o3rqdqp8qy2btw8,272,B,NA,Random / Knowledge,H,c,c,c,c,1,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0,
3o3rqdqpjpbp3y1p,273,B,NA,Choice / Knowledge,P,c,c,c,c,1,c,c,c,0,0,NA,NA,0.1,33.33,NA,NA,0.35,
3o3rqdqp0wq1v2qn,274,B,NA,Choice / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,
3o3rqdqpqlx9qu5w,275,B,NA,Random / Anonymous,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0,
3o3rqdqpoofz20os,276,B,NA,Random / Anonymous,H,c,1,c,c,c,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0.45,
3o3rqdqp0ee9p6rw,277,B,NA,Choice / Knowledge,P,c,c,c,1,c,c,c,c,0,0,NA,NA,0.1,33.33,NA,NA,0.2,Very interesting study.
3o3rqdqp25apen1s,278,B,NA,Choice / Knowledge,H,c,3,1,c,c,c,c,2,0,0,NA,NA,0.3,100,NA,NA,0.45,Awesome!
3o3rqdqpm7caja7f,279,B,NA,Random / Anonymous,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,"Ugh i should have sent more, good luck!"
3o3rqdqp88klnk57,280,B,NA,Random / Anonymous,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,N/A
3o3rqdqpjin5ks8r,281,B,NA,Random / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
3o3rqdqpiyfun22n,282,B,NA,Random / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.15,50,NA,NA,0.2,
3o3rqdqpdy0346wn,283,B,NA,Choice / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.36,Good luck with your research.
3o3rqdqpkdonew6b,284,B,NA,Random / Knowledge,P,c,c,2,c,c,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0.45,
3o3rqdqpircq46g3,285,B,NA,Random / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0,
3o3rqdqpdsfeg3jy,286,B,NA,Random / Anonymous,H,c,c,c,1,c,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0,
3o3rqdqpedeask3r,287,B,NA,Random / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.36,
3o3rqdqpm2cmr9c5,288,B,NA,Random / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.2,66.67,NA,NA,0.4,Thank you!
3o3rqdqpay5fxwql,289,B,NA,Random / Anonymous,H,c,c,c,c,c,2,c,c,0,1,NA,NA,0.3,100,NA,NA,0.18,
3o3rqdqpfw1rmk7l,290,B,NA,Random / Knowledge,P,c,c,2,c,c,2,2,c,0,0,NA,NA,0.14,46.67,NA,NA,0.16,
3o3rqdqph3dwu5ie,291,B,NA,Choice / Knowledge,H,c,c,c,c,c,2,1,c,0,1,NA,NA,0.15,50,NA,NA,0.38,Thanks!
3o3rqdqpfvsfcbmi,292,B,NA,Random / Anonymous,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
3o3rqdqp2ikopyy5,293,B,NA,Random / Anonymous,H,c,c,2,c,c,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0.45,
3o3rqdqp7hxlt6on,294,B,NA,Random / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,
3o3rqdqpwrszf1tf,295,B,NA,Choice / Knowledge,H,c,c,c,1,c,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0.45,
3o3rqdqp7jahtpze,296,B,NA,Random / Anonymous,P,c,c,c,c,c,c,c,3,0,1,NA,NA,0.1,33.33,NA,NA,0.2,What a jerk
3o3rqdqplulg7be0,297,B,NA,Random / Anonymous,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0,
3o3rqdqptpa7g1cl,298,B,NA,Choice / Knowledge,P,c,c,c,2,1,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0.27,
3o3rqdqphlcaxrez,299,B,NA,Choice / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.2,66.67,NA,NA,0.28,Great game!
3o3rqdqpa8y5byai,300,B,NA,Random / Anonymous,P,c,1,c,1,2,3,c,c,0,0,NA,NA,0.15,50,NA,NA,0.15,
3o3rqdqpfbg2bwqw,301,B,NA,Random / Knowledge,H,c,1,c,c,c,c,c,3,0,0,NA,NA,0.3,100,NA,NA,0.45,
3o3rqdqp0f4n3d8f,302,B,NA,Choice / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.17,56.67,NA,NA,0.13,
3o3rqdqp03ay660r,303,B,NA,Random / Anonymous,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.15,50,NA,NA,0.38,
3o3rqdqpqi34inux,304,B,NA,Random / Anonymous,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.1,33.33,NA,NA,0.29,
3o3rqdqpg7evbope,305,B,NA,Random / Knowledge,P,c,c,c,c,c,2,c,c,0,1,NA,NA,0,0,NA,NA,0.3,
3o3rqdqp7rd1ebrq,306,B,NA,Choice / Knowledge,P,c,c,c,2,c,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0.45,
3o3rqdqpo4yzkk55,307,B,NA,Random / Anonymous,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,no comments
3o3rqdqp2te65sof,308,B,NA,Random / Anonymous,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.1,33.33,NA,NA,0.32,
3o3rqdqp1oatc72i,309,B,NA,Random / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
3o3rqdqpwnnr5mnm,310,B,NA,Random / Knowledge,H,c,c,c,c,c,c,2,c,0,1,NA,NA,0,0,NA,NA,0.3,"At the top of the page it told me I was matched with player 3 who donated 40 cents, then at the bottom it said I was matched with the person who gave 0. Pretty confusing."
3o3rqdqp4asfpfch,311,B,NA,Choice / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.1,33.33,NA,NA,0.2,
3o3rqdqpluse29se,312,B,NA,Random / Anonymous,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.36,No comment
3o3rqdqpayyh0g3a,313,B,NA,Random / Anonymous,H,c,c,c,c,c,c,2,c,0,1,NA,NA,0.05,16.67,NA,NA,0.29,
3o3rqdqp0nud52tc,314,B,NA,Random / Knowledge,P,c,1,c,c,c,c,c,c,0,0,NA,NA,0,0,NA,NA,0.3,
3o3rqdqpnova5254,315,B,NA,Random / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,"The experiment contains an error. It first says that the randomly selected Player 3 contributed 0.15 out of 0.45 in the first game, then further down the page say it is the 0.25 out of 0.45 Player 3."
3o3rqdqprvy65qkw,316,B,NA,Choice / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.25,83.33,NA,NA,0.43,
3o3rqdqpywlgeyzy,317,B,NA,Random / Anonymous,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
3o3rqdqpre3jvsue,318,B,NA,Random / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.25,83.33,NA,NA,0.43,
3o3rqdqp7ypehrqw,319,B,NA,Random / Knowledge,H,c,3,c,c,c,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0.45,
3o3rqdqpl7nwt8ok,320,B,NA,Random / Anonymous,P,c,1,c,c,c,c,c,c,0,0,NA,NA,0.1,33.33,NA,NA,0.35,Thanks!
3o3rqdqp6i6afkdr,321,B,NA,Random / Anonymous,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.36,
3o3rqdqpfy69noyq,322,B,NA,Random / Knowledge,P,c,1,c,1,3,2,c,2,0,0,NA,NA,0.13,43.33,NA,NA,0.37,
3o3rqdqp4aopr5c2,323,B,NA,Random / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.05,16.67,NA,NA,0.33,
3o3rqdqpxsvopq9a,324,B,NA,Choice / Knowledge,H,c,c,c,c,c,2,c,c,0,1,NA,NA,0.3,100,NA,NA,0.27,
3o3rqdqphz3n3c4b,325,B,NA,Random / Knowledge,P,c,c,c,c,c,c,2,c,0,1,NA,NA,0.15,50,NA,NA,0.24,
3o3rqdqpntkc29z1,326,B,NA,Choice / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.15,50,NA,NA,0.33,
3o3rqdqp4gr42dhx,327,B,NA,Choice / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.36,
3o3rqdqp0y9o62db,328,B,NA,Random / Anonymous,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0,
3o3rqdqp2levradd,329,B,NA,Random / Knowledge,P,c,c,2,c,c,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0,
3o3rqdqp1b8qmcu6,330,B,NA,Random / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.09,
3o3rqdqpyzoriief,331,B,NA,Choice / Knowledge,H,c,1,1,c,c,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0.45,That was interesting!
3o3rqdqpdd14fe9s,332,B,NA,Random / Anonymous,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.36,fun hit!
3o3rqdqpskhip6b3,333,B,NA,Random / Anonymous,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,
3o3rqdqp8pom0lpt,334,B,NA,Random / Knowledge,P,c,c,c,1,c,c,1,c,0,0,NA,NA,0,0,NA,NA,0.3,
3o3rqdqps8awas8w,335,B,NA,Choice / Knowledge,P,c,1,c,2,1,c,1,2,0,0,NA,NA,0.1,33.33,NA,NA,0.35,
3o3rqdqpmjmw7zay,336,B,NA,Random / Anonymous,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,
